Date,RV,Return
20130208,1.49E-05,0.005417955
20130211,8.24E-06,-0.000612864
20130212,7.45E-06,0.001699269
20130213,1.84E-05,0.000480328
20130214,2.36E-05,0.000657536
20130215,1.88E-05,-0.001256228
20130219,1.43E-05,0.007113781
20130220,2.41E-05,-0.012461876
20130221,5.21E-05,-0.006203267
20130222,4.19E-05,0.0085099
20130225,8.79E-05,-0.018257503
20130226,7.18E-05,0.006211138
20130227,3.31E-05,0.012612684
20130228,3.14E-05,-0.001009751
20130301,8.63E-05,0.002439781
20130304,2.75E-05,0.004495217
20130305,5.87E-05,0.009598424
20130306,2.33E-05,0.001116412
20130307,1.55E-05,0.002028484
20130308,2.06E-05,0.00247262
20130311,9.15E-06,0.003179673
20130312,1.71E-05,-0.002283774
20130313,1.29E-05,0.0012038
20130314,1.39E-05,0.005408245
20130315,1.53E-05,-0.0017223
20130318,0.000119838,-0.005409621
20130319,7.13E-05,-0.002341506
20130320,5.76E-05,0.006867615
20130321,5.29E-05,-0.008252291
20130322,3.33E-05,0.007148205
20130325,4.69E-05,-0.003190924
20130326,2.88E-05,0.007799676
20130327,6.68E-05,-0.000345383
20130328,1.26E-05,0.003653275
20130401,2.15E-05,-0.004502915
20130402,3.44E-05,0.005018847
20130403,3.44E-05,-0.010608532
20130404,4.03E-05,0.00419409
20130405,0.000193135,-0.004400751
20130408,1.84E-05,0.006212715
20130409,2.39E-05,0.003448698
20130410,3.62E-05,0.011976874
20130411,1.85E-05,0.003250931
20130412,4.45E-05,-0.002859794
20130415,0.000122967,-0.023234278
20130416,7.28E-05,0.014034375
20130417,0.000130234,-0.014431354
20130418,6.78E-05,-0.006632644
20130419,3.90E-05,0.00892471
20130422,4.45E-05,0.004586796
20130423,0.000185189,0.010396964
20130424,1.43E-05,-3.17E-05
20130425,2.61E-05,0.004038877
20130426,1.79E-05,-0.001742667
20130429,1.66E-05,0.006908849
20130430,2.20E-05,0.002225211
20130501,3.60E-05,-0.009244186
20130502,2.49E-05,0.00917579
20130503,0.000108055,0.010219262
20130506,7.63E-06,0.001732888
20130507,1.69E-05,0.005124248
20130508,1.05E-05,0.004069325
20130509,2.68E-05,-0.003712424
20130510,2.92E-05,0.004079723
20130513,1.51E-05,0.000998215
20130514,1.92E-05,0.010151815
20130515,2.41E-05,0.005713938
20130516,3.11E-05,-0.004376084
20130517,2.18E-05,0.008148501
20130520,2.02E-05,0.000354141
20130521,2.90E-05,0.001816858
20130522,0.000116822,-0.008476029
20130523,0.000122952,-0.00053901
20130524,3.21E-05,0.00225757
20130528,0.00011492,0.004750804
20130529,6.38E-05,-0.00484702
20130530,2.75E-05,0.003371827
20130531,5.81E-05,-0.012461334
20130603,6.17E-05,0.0052628
20130604,6.50E-05,-0.005776282
20130605,6.13E-05,-0.012489816
20130606,6.73E-05,0.008101119
20130607,4.78E-05,0.011014203
20130610,2.50E-05,-0.001192439
20130611,0.000118562,-0.007755919
20130612,7.66E-05,-0.010763636
20130613,4.35E-05,0.014997234
20130614,5.11E-05,-0.005493441
20130617,7.11E-05,0.00521744
20130618,1.82E-05,0.007230909
20130619,0.000111659,-0.01394199
20130620,0.000148552,-0.022584497
20130621,0.000146585,0.002294956
20130624,0.000210005,-0.009816589
20130625,9.08E-05,0.0065458
20130626,7.48E-05,0.006909571
20130627,4.78E-05,0.004224029
20130628,5.00E-05,-0.003382246
20130701,5.09E-05,0.003150742
20130702,3.48E-05,-0.000272603
20130703,3.33E-05,0.002435783
20130705,5.91E-05,0.008140256
20130708,3.22E-05,0.00384159
20130709,2.33E-05,0.004768182
20130710,3.99E-05,0.000726322
20130711,7.85E-05,0.010736111
20130712,1.21E-05,0.002640875
20130715,5.16E-06,0.001796443
20130716,1.27E-05,-0.003816628
20130717,2.27E-05,0.001697101
20130718,1.41E-05,0.004954838
20130719,1.00E-05,0.003492988
20130722,1.04E-05,0.00056051
20130723,9.41E-06,-0.002395847
20130724,1.78E-05,-0.006456289
20130725,2.16E-05,0.002944847
20130726,2.81E-05,0.002551105
20130729,1.66E-05,-0.002814075
20130730,1.87E-05,-0.000900922
20130731,4.68E-05,-0.000663822
20130801,5.60E-05,0.010047495
20130802,9.62E-06,0.001944068
20130805,8.19E-06,-0.000450919
20130806,1.57E-05,-0.004995485
20130807,2.83E-05,-0.002569215
20130808,2.40E-05,0.002447765
20130809,1.99E-05,-0.002822209
20130812,1.78E-05,0.000680898
20130813,1.99E-05,0.002056264
20130814,1.88E-05,-0.005042565
20130815,6.23E-05,-0.010961195
20130816,2.89E-05,-0.003249879
20130819,1.70E-05,-0.005603953
20130820,1.52E-05,0.00356418
20130821,5.75E-05,-0.004736582
20130822,1.68E-05,0.007232012
20130823,1.33E-05,0.002016136
20130826,2.23E-05,-0.004383833
20130827,7.53E-05,-0.01318762
20130828,2.26E-05,0.003019513
20130829,2.41E-05,0.002995204
20130830,5.15E-05,-0.003796347
20130903,0.000105786,0.002192039
20130904,2.23E-05,0.007511094
20130905,1.69E-05,0.001021688
20130906,7.43E-05,-0.001449066
20130909,2.27E-05,0.00885706
20130910,2.23E-05,0.005334648
20130911,1.20E-05,0.004712147
20130912,1.25E-05,-0.003350365
20130913,1.13E-05,0.001784714
20130916,6.35E-05,0.00349922
20130917,6.36E-06,0.004220259
20130918,5.71E-05,0.011454078
20130919,1.80E-05,-0.002904628
20130920,1.85E-05,-0.007312849
20130923,2.05E-05,-0.005548718
20130924,1.85E-05,-0.002911553
20130925,3.25E-05,-0.002978483
20130926,2.80E-05,0.002782348
20130927,2.57E-05,-0.002314652
20130930,6.40E-05,-0.003282886
20131001,3.31E-05,0.007443652
20131002,4.09E-05,0.00089209
20131003,7.51E-05,-0.00816394
20131004,1.90E-05,0.006868228
20131007,6.70E-05,-0.006624746
20131008,4.93E-05,-0.012359657
20131009,4.82E-05,-0.00038028
20131010,9.85E-05,0.018693694
20131011,2.33E-05,0.007088572
20131014,4.06E-05,0.006093664
20131015,5.45E-05,-0.006333017
20131016,5.89E-05,0.012087847
20131017,2.33E-05,0.007367412
20131018,1.65E-05,0.004360785
20131021,9.55E-06,-0.000418378
20131022,2.99E-05,0.004621479
20131023,2.95E-05,-0.003367016
20131024,1.30E-05,0.002548995
20131025,9.51E-06,0.002161659
20131028,9.53E-06,0.001578819
20131029,1.64E-05,0.00507522
20131030,3.53E-05,-0.005011776
20131031,3.06E-05,-0.0035566
20131101,3.29E-05,0.001834899
20131104,1.34E-05,0.002656104
20131105,2.02E-05,-0.001598404
20131106,1.90E-05,0.003071765
20131107,3.86E-05,-0.013257124
20131108,3.46E-05,0.012544178
20131111,1.13E-05,0.001039032
20131112,2.41E-05,-0.001029063
20131113,2.03E-05,0.009869688
20131114,2.03E-05,0.004421567
20131115,6.29E-06,0.004190775
20131118,2.26E-05,-0.004161369
20131119,3.03E-05,-0.001497667
20131120,3.93E-05,-0.004525224
20131121,1.87E-05,0.006872802
20131122,6.01E-06,0.004236483
20131125,7.81E-06,-0.00199498
20131126,9.04E-06,8.32E-05
20131127,5.80E-06,0.002093754
20131129,7.95E-06,-0.001593582
20131202,1.34E-05,-0.003160173
20131203,1.28E-05,-0.003829332
20131204,5.94E-05,-0.000178473
20131205,2.91E-05,-0.004332169
20131206,6.82E-05,0.009217271
20131209,1.18E-05,0.001300221
20131210,6.49E-06,-0.001866091
20131211,2.78E-05,-0.011571272
20131212,2.99E-05,-0.00353093
20131213,2.08E-05,-0.001654931
20131216,4.44E-05,0.005089755
20131217,1.93E-05,-0.003055372
20131218,0.000100889,0.016120086
20131219,1.74E-05,0.000270831
20131220,1.21E-05,0.005052422
20131223,1.25E-05,0.002864916
20131224,1.62E-06,0.002895117
20131226,4.39E-06,0.003829255
20131227,5.11E-06,-0.000928281
20131230,3.08E-06,-0.000260695
20131231,7.97E-06,0.00279105
20140102,3.26E-05,-0.007482444
20140103,1.64E-05,-0.000949605
20140106,2.82E-05,-0.003104727
20140107,1.52E-05,0.004974728
20140108,2.55E-05,-0.000315627
20140109,2.01E-05,-0.000451434
20140110,1.75E-05,0.0012926
20140113,2.23E-05,-0.012207202
20140114,2.45E-05,0.009464448
20140115,1.11E-05,0.004759049
20140116,1.38E-05,-0.001153268
20140117,1.31E-05,-0.003133582
20140121,4.43E-05,0.001460056
20140122,9.84E-06,0.000108412
20140123,5.08E-05,-0.007327477
20140124,8.22E-05,-0.020069116
20140127,6.58E-05,-0.005301488
20140128,2.83E-05,0.00528606
20140129,0.000108614,-0.008893436
20140130,6.09E-05,0.009514734
20140131,0.000122023,-0.004746348
20140203,9.35E-05,-0.023112675
20140204,6.72E-05,0.006424935
20140205,8.59E-05,-0.000907231
20140206,3.11E-05,0.011406526
20140207,4.27E-05,0.011537847
20140210,9.76E-06,0.001924436
20140211,1.73E-05,0.010453654
20140212,2.10E-05,-0.000544068
20140213,2.43E-05,0.00811654
20140214,1.47E-05,0.005481378
20140218,1.25E-05,0.001103234
20140219,2.96E-05,-0.005556767
20140220,2.63E-05,0.005761725
20140221,1.69E-05,-0.002507119
20140224,3.40E-05,0.005851811
20140225,3.23E-05,-0.001272689
20140226,2.99E-05,-0.000281762
20140227,2.75E-05,0.004990508
20140228,3.73E-05,0.002100083
20140303,8.34E-05,-0.006486042
20140304,9.36E-05,0.01308704
20140305,1.73E-05,2.13E-05
20140306,1.63E-05,0.001748569
20140307,3.08E-05,-0.000420632
20140310,2.26E-05,-0.00036218
20140311,2.51E-05,-0.005627381
20140312,4.58E-05,0.001097915
20140313,5.34E-05,-0.012132844
20140314,4.65E-05,-0.002143135
20140317,5.59E-05,0.008526555
20140318,2.33E-05,0.007054438
20140319,5.74E-05,-0.00605918
20140320,2.95E-05,0.006425239
20140321,5.06E-05,-0.00461981
20140324,4.84E-05,-0.005470934
20140325,5.83E-05,0.003360878
20140326,4.16E-05,-0.00770465
20140327,6.38E-05,-0.001664352
20140328,3.80E-05,0.0039488
20140331,4.99E-05,0.007080235
20140401,2.27E-05,0.006176324
20140402,1.39E-05,0.002324222
20140403,1.46E-05,-0.001274981
20140404,6.01E-05,-0.013346171
20140407,5.37E-05,-0.01024046
20140408,3.92E-05,0.003602321
20140409,2.99E-05,0.010454488
20140410,6.91E-05,-0.021126596
20140411,0.000101478,-0.008122924
20140414,7.28E-05,0.00674769
20140415,8.43E-05,0.006243267
20140416,4.71E-05,0.0086837
20140417,2.24E-05,0.001706632
20140421,1.17E-05,0.003082409
20140422,1.08E-05,0.003816331
20140423,1.33E-05,-0.002061379
20140424,3.47E-05,-0.001829544
20140425,3.44E-05,-0.007537442
20140428,6.78E-05,0.002377868
20140429,2.50E-05,0.004054247
20140430,2.48E-05,0.003499278
20140501,2.04E-05,-0.000546745
20140502,3.17E-05,-0.002251512
20140505,5.32E-05,0.002816005
20140506,2.63E-05,-0.008487413
20140507,8.05E-05,0.005156522
20140508,2.70E-05,-0.000927248
20140509,3.12E-05,0.001673025
20140512,2.31E-05,0.008848889
20140513,1.00E-05,0.000342633
20140514,1.50E-05,-0.00456465
20140515,4.78E-05,-0.009113729
20140516,2.19E-05,0.003584864
20140519,1.17E-05,0.004402389
20140520,2.74E-05,-0.006264007
20140521,2.44E-05,0.007720978
20140522,9.10E-06,0.00229586
20140523,4.24E-06,0.003806155
20140527,1.81E-05,0.005212442
20140528,8.59E-06,-0.000983866
20140529,1.32E-05,0.004850564
20140530,8.39E-06,0.001592208
20140602,1.52E-05,0.000524846
20140603,9.46E-06,0.000582233
20140604,8.65E-06,0.00244104
20140605,1.52E-05,0.005996957
20140606,7.23E-06,0.00346391
20140609,7.68E-06,0.001076912
20140610,8.82E-06,0.000240955
20140611,1.69E-05,-0.002717386
20140612,1.75E-05,-0.006888104
20140613,1.89E-05,0.00260175
20140616,1.95E-05,0.001508031
20140617,1.38E-05,0.002598382
20140618,1.76E-05,0.007287828
20140619,8.48E-06,0.000924222
20140620,5.45E-06,0.001396663
20140623,7.12E-06,-0.000229277
20140624,1.86E-05,-0.006032522
20140625,1.43E-05,0.005198671
20140626,2.46E-05,-0.001342813
20140627,1.26E-05,0.002256519
20140630,7.36E-06,-0.000336656
20140701,1.36E-05,0.005539364
20140702,6.84E-06,0.000694112
20140703,9.96E-06,0.004826683
20140707,1.32E-05,-0.003377299
20140708,3.12E-05,-0.006283647
20140709,2.10E-05,0.003829613
20140710,5.79E-05,-0.000986926
20140711,1.23E-05,0.000813603
20140714,1.71E-05,0.003678766
20140715,2.90E-05,-0.001918536
20140716,2.00E-05,0.002582238
20140717,4.12E-05,-0.011123642
20140718,1.58E-05,0.008275461
20140721,1.67E-05,-0.001604783
20140722,1.42E-05,0.004071371
20140723,6.38E-06,0.001016951
20140724,7.61E-06,-0.000145881
20140725,1.87E-05,-0.003235097
20140728,1.78E-05,0.000277985
20140729,2.10E-05,-0.004905879
20140730,3.67E-05,-0.001531673
20140731,7.50E-05,-0.017634244
20140801,6.93E-05,-0.002376124
20140804,2.30E-05,0.006534128
20140805,7.86E-05,-0.008463991
20140806,4.56E-05,0.001412455
20140807,5.09E-05,-0.007055402
20140808,2.66E-05,0.010948302
20140811,1.75E-05,0.001736336
20140812,2.19E-05,-0.000997537
20140813,2.10E-05,0.005589845
20140814,7.07E-06,0.003956403
20140815,5.62E-05,-0.001905974
20140818,2.16E-05,0.006677141
20140819,6.48E-06,0.004445857
20140820,9.10E-06,0.003030053
20140821,8.39E-06,0.002784495
20140822,1.82E-05,-0.002150258
20140825,1.25E-05,0.003288191
20140826,5.65E-06,0.000780246
20140827,5.83E-06,-0.000344966
20140828,1.62E-05,-0.000200278
20140829,6.45E-06,0.002463874
20140902,1.32E-05,-0.001018447
20140903,1.38E-05,-0.001408479
20140904,1.67E-05,-0.002015348
20140905,2.09E-05,0.004678727
20140908,1.50E-05,-0.002863845
20140909,2.85E-05,-0.006131528
20140910,2.71E-05,0.003664552
20140911,1.85E-05,0.00225052
20140912,2.25E-05,-0.005564498
20140915,1.76E-05,-0.001012577
20140916,1.94E-05,0.008595948
20140917,5.14E-05,0.001119765
20140918,1.37E-05,0.004184794
20140919,2.09E-05,-0.001093635
20140922,1.99E-05,-0.0072785
20140923,2.43E-05,-0.004990402
20140924,1.68E-05,0.007634622
20140925,4.95E-05,-0.015611993
20140926,3.58E-05,0.008265933
20140929,8.88E-05,-0.000535778
20140930,3.65E-05,-0.002763887
20141001,6.01E-05,-0.012628609
20141002,5.61E-05,0.000113056
20141003,6.54E-05,0.009949721
20141006,4.28E-05,-0.002581998
20141007,7.38E-05,-0.01410769
20141008,7.97E-05,0.016992062
20141009,0.000109348,-0.0201075
20141010,0.000122317,-0.009957861
20141013,0.000138453,-0.016310503
20141014,0.000152699,0.00038882
20141015,0.000530726,-0.006203238
20141016,0.000274928,0.003233002
20141017,0.000156196,0.011547571
20141020,5.23E-05,0.009652987
20141021,5.62E-05,0.016440178
20141022,5.54E-05,-0.007284528
20141023,0.000106437,0.009960483
20141024,3.49E-05,0.006552611
20141027,3.94E-05,-0.000851114
20141028,2.64E-05,0.010282268
20141029,5.15E-05,-0.000549743
20141030,3.15E-05,0.007504017
20141031,5.48E-05,0.00808238
20141103,2.11E-05,-0.000312207
20141104,2.74E-05,-0.001767601
20141105,3.48E-05,0.003907425
20141106,1.60E-05,0.0037393
20141107,2.02E-05,-0.000314954
20141110,8.09E-06,0.003056333
20141111,6.70E-06,0.000765088
20141112,1.65E-05,0.000181556
20141113,2.58E-05,9.81E-06
20141114,1.05E-05,-4.90E-06
20141117,1.27E-05,0.001416851
20141118,8.56E-06,0.005183751
20141119,2.68E-05,-0.001346486
20141120,1.42E-05,0.003328001
20141121,4.37E-05,0.002679327
20141124,9.24E-06,0.002133244
20141125,1.10E-05,-0.001237391
20141126,3.52E-06,0.002676162
20141128,9.07E-06,-0.003485956
20141201,3.64E-05,-0.005952485
20141202,1.47E-05,0.006164709
20141203,7.22E-06,0.003196897
20141204,1.85E-05,-0.000998743
20141205,1.33E-05,0.001162014
20141208,3.02E-05,-0.006881987
20141209,0.000103439,0.00154023
20141210,6.96E-05,-0.01579292
20141211,7.29E-05,0.003632591
20141212,8.36E-05,-0.013302492
20141215,0.000163218,-0.007750541
20141216,0.000154916,-0.006615651
20141217,0.000165428,0.019377651
20141218,0.000106942,0.02062798
20141219,3.47E-05,0.004584244
20141222,1.24E-05,0.004570841
20141223,1.10E-05,0.000355453
20141224,4.63E-06,-0.000657843
20141226,6.35E-06,0.002357723
20141229,5.68E-06,0.001560361
20141230,9.05E-06,-0.003919589
20141231,2.39E-05,-0.011209943
20150102,8.39E-05,-0.000369197
20150105,7.00E-05,-0.016149866
20150106,0.000110993,-0.009914726
20150107,8.18E-05,0.010026601
20150108,7.16E-05,0.015313472
20150109,6.25E-05,-0.008927761
20150112,6.72E-05,-0.008609234
20150113,0.000218888,-0.004217428
20150114,0.000147062,-0.003608365
20150115,0.000103318,-0.010478043
20150116,6.44E-05,0.01332778
20150120,8.37E-05,0.000835969
20150121,0.000100139,0.006035635
20150122,6.10E-05,0.014188789
20150123,2.49E-05,-0.005458452
20150126,3.01E-05,0.003121312
20150127,0.000102598,-0.008872859
20150128,9.28E-05,-0.014781451
20150129,8.76E-05,0.009453539
20150130,9.80E-05,-0.011946181
20150202,0.000117824,0.012032474
20150203,8.86E-05,0.013284517
20150204,6.66E-05,-0.003664839
20150205,3.40E-05,0.009182309
20150206,4.10E-05,-0.00329304
20150209,3.36E-05,-0.003380483
20150210,3.88E-05,0.009175201
20150211,2.79E-05,-0.000137787
20150212,2.63E-05,0.008749139
20150213,1.04E-05,0.003856055
20150217,1.50E-05,0.001582362
20150218,1.92E-05,0.000219111
20150219,2.02E-05,-0.000814909
20150220,2.07E-05,0.005922408
20150223,1.13E-05,-0.000146942
20150224,1.02E-05,0.003098414
20150225,1.01E-05,-0.000733025
20150226,1.97E-05,-0.001477028
20150227,1.20E-05,-0.003027013
20150302,7.12E-06,0.005551649
20150303,2.51E-05,-0.003783569
20150304,4.46E-05,-0.004302984
20150305,1.28E-05,0.001209633
20150306,5.45E-05,-0.014218294
20150309,1.51E-05,0.00336478
20150310,7.06E-05,-0.014961033
20150311,3.49E-05,-0.002066015
20150312,4.26E-05,0.012038364
20150313,4.97E-05,-0.005439653
20150316,2.74E-05,0.012325509
20150317,3.48E-05,-0.003066328
20150318,0.000110553,0.0126462
20150319,3.06E-05,-0.004402895
20150320,4.44E-05,0.008555285
20150323,1.40E-05,-0.001661729
20150324,2.03E-05,-0.00586333
20150325,4.71E-05,-0.015357883
20150326,7.63E-05,-0.0017759
20150327,3.44E-05,0.002387967
20150330,4.64E-05,0.010625915
20150331,4.18E-05,-0.007644122
20150401,5.42E-05,-0.003803843
20150402,2.60E-05,0.003268876
20150406,2.85E-05,0.007689971
20150407,1.96E-05,-0.002256496
20150408,5.16E-05,0.002339649
20150409,3.57E-05,0.00470235
20150410,8.03E-06,0.00503628
20150413,1.24E-05,-0.004438889
20150414,2.77E-05,0.001833636
20150415,2.01E-05,0.004034143
20150416,1.67E-05,-0.000389447
20150417,5.79E-05,-0.010258952
20150420,3.73E-05,0.007724002
20150421,2.05E-05,-0.002537909
20150422,2.11E-05,0.004597972
20150423,2.44E-05,0.002748674
20150424,1.07E-05,0.002373176
20150427,2.32E-05,-0.004843518
20150428,4.15E-05,0.003139705
20150429,4.38E-05,-0.002716124
20150430,4.95E-05,-0.009520268
20150501,4.53E-05,0.009777756
20150504,1.41E-05,0.001983597
20150505,3.26E-05,-0.010999242
20150506,8.59E-05,-0.005156102
20150507,3.14E-05,0.003886742
20150508,7.63E-05,0.011264485
20150511,1.68E-05,-0.004863953
20150512,6.76E-05,-0.001803925
20150513,4.47E-05,-0.000509746
20150514,3.01E-05,0.009585275
20150515,1.15E-05,0.000299191
20150518,4.80E-06,0.003590398
20150519,9.76E-06,-0.000730502
20150520,1.75E-05,-0.000914512
20150521,7.83E-06,0.002607686
20150522,1.10E-05,-0.001905248
20150526,2.66E-05,-0.009915655
20150527,1.62E-05,0.008660192
20150528,1.93E-05,-0.000622169
20150529,2.87E-05,-0.006196481
20150601,4.00E-05,0.001476165
20150602,3.07E-05,-0.000398106
20150603,1.89E-05,0.001746758
20150604,4.53E-05,-0.007579484
20150605,3.43E-05,-0.00109363
20150608,1.45E-05,-0.006165194
20150609,2.22E-05,0.000420773
20150610,3.89E-05,0.011200209
20150611,1.98E-05,0.001456512
20150612,2.66E-05,-0.006307127
20150615,8.55E-05,-0.00320883
20150616,2.78E-05,0.005791016
20150617,4.11E-05,0.001469788
20150618,3.21E-05,0.008741993
20150619,1.12E-05,-0.005374946
20150622,4.78E-05,0.004976944
20150623,9.98E-06,0.000541499
20150624,1.43E-05,-0.006960338
20150625,1.68E-05,-0.003508584
20150626,2.31E-05,-0.000323458
20150629,7.56E-05,-0.019652159
20150630,8.11E-05,0.000855935
20150701,5.97E-05,0.005196923
20150702,2.13E-05,-0.000852131
20150706,8.58E-05,-0.002481439
20150707,8.97E-05,0.005844152
20150708,8.68E-05,-0.014857183
20150709,0.00017207,0.000775411
20150710,0.000126162,0.011513114
20150713,4.65E-05,0.009288326
20150714,5.89E-06,0.004334031
20150715,1.35E-05,-0.000573894
20150716,1.56E-05,0.005255736
20150717,5.87E-06,-0.000150472
20150720,8.54E-06,0.000559356
20150721,1.07E-05,-0.003965456
20150722,1.89E-05,-0.001965853
20150723,1.60E-05,-0.005642236
20150724,1.99E-05,-0.010707667
20150727,6.02E-05,-0.004886353
20150728,2.89E-05,0.010854793
20150729,2.02E-05,0.006507164
20150730,2.10E-05,0.000989173
20150731,1.47E-05,-0.003649263
20150803,3.21E-05,-0.003176506
20150804,2.32E-05,-0.002051988
20150805,4.16E-05,0.002250159
20150806,2.92E-05,-0.008215473
20150807,3.32E-05,-0.002016806
20150810,4.57E-05,0.010155475
20150811,6.73E-05,-0.008655002
20150812,0.000114501,0.003416123
20150813,4.13E-05,-0.001414838
20150814,1.65E-05,0.004095961
20150817,3.46E-05,0.006101842
20150818,1.35E-05,-0.002088999
20150819,9.02E-05,-0.007587079
20150820,0.000115234,-0.019572856
20150821,0.000231386,-0.03113737
20150824,0.003732192,-0.033245167
20150825,0.000734779,-0.015872801
20150826,0.000808963,0.033426866
20150827,0.000359679,0.022903648
20150828,9.13E-05,0.001849855
20150831,0.000118687,-0.00741646
20150901,0.000503992,-0.028774222
20150902,0.000211578,0.016666837
20150903,9.86E-05,1.54E-05
20150904,0.000207441,-0.013782056
20150908,0.000215524,0.021507309
20150909,0.000124109,-0.014922218
20150910,7.68E-05,0.005444594
20150911,6.48E-05,0.004637058
20150914,3.55E-05,-0.005153189
20150915,3.10E-05,0.011735887
20150916,3.52E-05,0.008587805
20150917,0.000163814,-0.002544167
20150918,0.000184969,-0.01601469
20150921,7.63E-05,0.00268505
20150922,0.000171157,-0.00965701
20150923,5.73E-05,-0.0022823
20150924,0.000109015,-0.00118428
20150925,0.000107873,-0.002259865
20150928,0.00013348,-0.024813137
20150929,0.000139897,0.001019725
20150930,0.000223722,0.016548934
20151001,0.000129509,0.002081545
20151002,0.000286794,0.015177431
20151005,7.93E-05,0.016487947
20151006,4.66E-05,-0.003358043
20151007,8.97E-05,0.006719406
20151008,5.08E-05,0.009652315
20151009,2.85E-05,0.000590769
20151012,1.41E-05,0.000783559
20151013,3.78E-05,-0.00559378
20151014,4.65E-05,-0.004865131
20151015,2.88E-05,0.013655604
20151016,2.63E-05,0.004229399
20151019,2.79E-05,0.001141233
20151020,2.54E-05,-0.000934957
20151021,5.57E-05,-0.007131448
20151022,5.87E-05,0.015050279
20151023,4.60E-05,0.005958943
20151026,1.46E-05,-0.001997097
20151027,3.44E-05,-0.001325349
20151028,8.86E-05,0.011389157
20151029,2.32E-05,0.000493091
20151030,2.86E-05,-0.005031777
20151102,1.77E-05,0.01106906
20151103,2.34E-05,0.003437392
20151104,3.74E-05,-0.003778569
20151105,3.41E-05,-0.000742539
20151106,3.64E-05,0.000309682
20151109,5.55E-05,-0.008139766
20151110,3.02E-05,0.002341769
20151111,2.23E-05,-0.004093015
20151112,7.63E-05,-0.012752946
20151113,4.45E-05,-0.010566032
20151116,5.15E-05,0.015266423
20151117,5.66E-05,-0.001549647
20151118,5.04E-05,0.015219919
20151119,2.16E-05,-0.001205314
20151120,3.24E-05,0.0030489
20151123,1.89E-05,-0.001326613
20151124,4.27E-05,0.00236716
20151125,1.03E-05,-0.000138812
20151127,6.15E-06,0.000617383
20151130,1.88E-05,-0.004606591
20151201,3.87E-05,0.009289723
20151202,2.70E-05,-0.01048918
20151203,7.11E-05,-0.014854754
20151204,7.15E-05,0.019264883
20151207,6.57E-05,-0.006353798
20151208,0.000164441,-0.004643273
20151209,0.000110013,-0.006502853
20151210,6.10E-05,0.002136461
20151211,0.000134694,-0.017218913
20151214,0.000153607,0.004435432
20151215,0.000112574,0.008808075
20151216,9.67E-05,0.012793455
20151217,8.19E-05,-0.015414077
20151218,9.51E-05,-0.017463354
20151221,7.86E-05,0.005367928
20151222,4.10E-05,0.007857735
20151223,3.41E-05,0.010753839
20151224,7.57E-06,-0.001236505
20151228,2.97E-05,-0.000568738
20151229,4.03E-05,0.00850999
20151230,1.91E-05,-0.006601242
20151231,4.82E-05,-0.008254925
20160104,0.000347559,-0.012450854
20160105,6.27E-05,0.001563
20160106,0.000196703,-0.01054147
20160107,0.000391137,-0.021469743
20160108,0.000176315,-0.012529542
20160111,0.000162144,-0.001402765
20160112,0.000178491,0.005694838
20160113,0.0002054,-0.026138249
20160114,0.000162904,0.015541922
20160115,0.000509057,-0.019269556
20160119,0.000199386,-0.003883294
20160120,0.000436934,-0.008940916
20160121,0.000297231,0.003892578
20160122,0.000182289,0.015549092
20160125,7.11E-05,-0.015276511
20160126,0.000128348,0.013124131
20160127,0.000194348,-0.010249347
20160128,0.000257591,0.004150042
20160129,7.44E-05,0.023094509
20160201,0.000122097,0.000985606
20160202,0.000120066,-0.016804841
20160203,0.000275962,0.002885083
20160204,0.0001841,0.001938831
20160205,0.000142793,-0.017485378
20160208,0.000293488,-0.010534406
20160209,0.000295445,0.002194014
20160210,0.000165026,-0.002922796
20160211,0.000305049,-0.00999018
20160212,9.70E-05,0.016772483
20160216,9.25E-05,0.012552866
20160217,7.35E-05,0.01450354
20160218,4.34E-05,-0.005180523
20160219,6.99E-05,0.000933909
20160222,6.74E-05,0.010745206
20160223,4.97E-05,-0.0109276
20160224,0.000186454,0.006243636
20160225,6.79E-05,0.01023796
20160226,5.54E-05,-0.003617882
20160229,4.78E-05,-0.00789393
20160301,6.45E-05,0.020866524
20160302,4.26E-05,0.004819895
20160303,2.81E-05,0.003900522
20160304,4.07E-05,0.002804475
20160307,5.03E-05,0.002731586
20160308,7.16E-05,-0.008771986
20160309,5.71E-05,0.003788036
20160310,0.000110859,-0.000663213
20160311,6.09E-05,0.013243117
20160314,1.95E-05,9.41E-05
20160315,3.28E-05,0.000282801
20160316,7.38E-05,0.006615807
20160317,2.33E-05,0.0068671
20160318,2.60E-05,0.003901919
20160321,1.73E-05,0.001761247
20160322,2.67E-05,0.000683147
20160323,2.17E-05,-0.005791555
20160324,3.59E-05,0.001720553
20160328,1.57E-05,-0.000407367
20160329,3.10E-05,0.009513731
20160330,3.05E-05,0.002794558
20160331,1.39E-05,-0.001959501
20160401,5.15E-05,0.00787991
20160404,1.79E-05,-0.003474113
20160405,6.34E-05,-0.008369472
20160406,3.07E-05,0.010325088
20160407,5.98E-05,-0.010206979
20160408,4.64E-05,0.001006562
20160411,3.77E-05,-0.003968395
20160412,3.77E-05,0.008798011
20160413,3.37E-05,0.007969437
20160414,1.63E-05,-0.000172852
20160415,6.10E-06,-0.001272952
20160418,2.09E-05,0.007442782
20160419,2.00E-05,0.002258843
20160420,1.54E-05,0.000423413
20160421,2.39E-05,-0.004997984
