x,x_se_1step_sto_var0,x_se_1step_sto_var1,x_se_1step_sto_vecm,xf_1step_det_var0,xf_1step_det_var1,xf_1step_det_vecm,xf_1step_sto_var0,xf_1step_sto_var1,xf_1step_sto_vecm,y,y_se_1step_sto_var0,y_se_1step_sto_var1,y_se_1step_sto_vecm,yf_1step_det_var0,yf_1step_det_var1,yf_1step_det_vecm,yf_1step_sto_var0,yf_1step_sto_var1,yf_1step_sto_vecm
-16.19944101,1.397809565,1.539788192,1.423395957,-17.8341,-16.94576,-17.97771,-17.88220737,-16.94180609,-18.00903015,-19.1279865,1.076211325,1.092905926,1.05642325,-19.46074,-19.36977,-19.54504,-19.46595448,-19.35021725,-19.57401136
-16.46791808,1.413485226,1.555956062,1.364598436,-17.61512,-16.23356,-17.7863,-17.64280594,-16.2393175,-17.79035559,-18.9243702,1.080485163,1.104775868,1.070825048,-19.29389,-19.14144,-19.40517,-19.31165421,-19.12387348,-19.4151937
-18.87873871,1.381166496,1.554204823,1.354625598,-17.65257,-16.39508,-17.84654,-17.69663808,-16.41566994,-17.88621651,-20.35968683,1.044712306,1.056077517,1.051233978,-19.0611,-18.94104,-19.18756,-19.13008055,-18.9122496,-19.24536209
-17.59006387,1.386732915,1.450820615,1.404533011,-19.58419,-18.55256,-19.51984,-19.6442836,-18.61367439,-19.5176903,-19.51385982,1.080431846,1.08984697,1.063940018,-20.43455,-20.24819,-20.41248,-20.42476862,-20.2753315,-20.37739641
-18.43730292,1.35519422,1.504983016,1.438863457,-18.51324,-17.75652,-18.71687,-18.56541348,-17.7406295,-18.75320355,-19.23807416,1.032634436,1.032539263,1.07386204,-19.61697,-19.57975,-19.74286,-19.64253672,-19.57569321,-19.7855212
-20.2288383,1.429429525,1.487737134,1.368967629,-18.8107,-18.24429,-18.9863,-18.87156417,-18.1800156,-19.02056934,-18.84138461,1.112074862,1.079644785,1.068069919,-19.2716,-19.26132,-19.38735,-19.33649365,-19.20275423,-19.39273633
-21.73270094,1.424917229,1.509663901,1.405004596,-19.53084,-19.83944,-19.69982,-19.58710007,-19.92358462,-19.7881807,-19.84143773,1.107382533,1.054308808,1.084054257,-18.73921,-18.87562,-18.8519,-18.7735389,-18.91496576,-18.90049824
-21.10629063,1.396405487,1.460666209,1.373680817,-20.78696,-21.53975,-20.6011,-20.83653447,-21.50781228,-20.59191602,-20.00388048,1.088615714,1.035568772,1.043694507,-19.70709,-19.76351,-19.60408,-19.75441374,-19.72980918,-19.55584839
-21.50902211,1.395269301,1.482516437,1.423466066,-20.54676,-21.24483,-20.43379,-20.55493773,-21.2963673,-20.31180684,-20.46868288,1.050173637,1.076153553,1.104217282,-19.91844,-19.99001,-19.85226,-19.93894398,-19.98899942,-19.7928735
-19.66314954,1.390098291,1.521432331,1.372624789,-20.97944,-21.47714,-20.8749,-21.06812168,-21.47584169,-20.86724,-20.03622701,1.08778337,1.060916307,1.061341146,-20.38671,-20.43205,-20.32976,-20.44329814,-20.43473078,-20.30182398
-20.76469799,1.363900644,1.485214502,1.412001918,-19.82628,-19.97985,-19.82761,-19.85962558,-19.91113083,-19.78689545,-19.40440827,1.038202812,1.093657931,1.074799411,-20.04249,-20.06826,-20.0424,-20.07650107,-20.07572672,-20.01348145
-20.32946586,1.322522154,1.528521949,1.380909447,-20.07945,-20.4863,-20.25396,-20.14553254,-20.58104056,-20.2566917,-19.04936537,1.006207704,1.101425383,1.071144536,-19.30344,-19.4565,-19.41703,-19.35970462,-19.47354978,-19.40382511
-21.71268199,1.409399013,1.563386108,1.396673478,-19.68384,-20.37872,-19.69112,-19.64946753,-20.32794943,-19.67772289,-19.39195095,1.099592468,1.097928581,1.069089545,-18.95368,-19.07717,-18.96038,-18.92741584,-19.076148,-18.94918771
-21.87017476,1.381135058,1.511416179,1.366890887,-20.55703,-21.47722,-20.48962,-20.60751624,-21.51059883,-20.45954044,-21.04416701,1.09531925,1.06097847,1.060593052,-19.23128,-19.36646,-19.19872,-19.22931696,-19.42009423,-19.20230637
-20.65241089,1.40904472,1.532292291,1.423301806,-21.44501,-22.00543,-21.0679,-21.41133702,-21.99777747,-21.13598015,-20.61324135,1.031563913,1.083312393,1.087138378,-20.97503,-20.91218,-20.75295,-20.97318292,-20.93190715,-20.82607884
-18.66049799,1.413261658,1.499385227,1.37178259,-20.61306,-20.84672,-20.64014,-20.64297226,-20.85480337,-20.62305719,-19.71477343,1.045002493,1.050192687,1.110410897,-20.59339,-20.64603,-20.61094,-20.5993744,-20.64217208,-20.58633766
-19.87876477,1.416327139,1.495837102,1.347344906,-19.15759,-18.95888,-19.28367,-19.13491797,-19.01116038,-19.28013386,-20.53968803,1.109814869,1.041511151,1.036153517,-19.76366,-19.78389,-19.83906,-19.74050659,-19.81153808,-19.81109899
-21.13815204,1.435364141,1.548687723,1.460034556,-20.18239,-19.72394,-20.13286,-20.14364395,-19.76341896,-20.11183675,-19.38126728,1.091259291,1.117892075,1.064692035,-20.56342,-20.47538,-20.54483,-20.58347541,-20.48819699,-20.53778462
-19.95509092,1.445927308,1.453476623,1.403912212,-20.25868,-20.77606,-20.54396,-20.28832762,-20.83078372,-20.56605398,-18.03942862,1.05368339,1.046725515,1.099464061,-19.25566,-19.47571,-19.43629,-19.25840173,-19.49734909,-19.47542234
-18.39461522,1.414024628,1.476438846,1.350037934,-18.99916,-20.05111,-19.14424,-19.03902195,-20.05822894,-19.06622615,-17.28842847,1.063905897,1.084845651,1.044026926,-17.90509,-18.14515,-17.99112,-17.92551885,-18.1576238,-17.92405394
-16.20418443,1.340312091,1.498454643,1.424127012,-17.8359,-18.62363,-17.85851,-17.82075825,-18.52717145,-17.84969853,-17.79375907,1.063693664,1.087364773,1.079557048,-17.20505,-17.34635,-17.21639,-17.20315326,-17.30440063,-17.23390003
-19.94204635,1.387060054,1.492755308,1.369340614,-16.96535,-16.68232,-16.7862,-16.94205222,-16.61866622,-16.86389481,-19.59731868,1.095292324,1.057966824,1.101437851,-17.87755,-17.75028,-17.76792,-17.86753625,-17.74471697,-17.80393059
-18.19314482,1.424378202,1.517174423,1.394995165,-19.75403,-19.39395,-19.617,-19.81324476,-19.36176804,-19.64644229,-17.69073569,1.059766631,1.087865171,1.093873219,-19.55933,-19.45821,-19.49609,-19.58087925,-19.39236055,-19.54472778
-18.29106784,1.380019825,1.48359019,1.381477872,-17.92976,-18.34283,-18.22544,-17.99011393,-18.26727398,-18.25073153,-18.08137254,1.067456719,1.037206324,1.064469701,-17.64455,-17.84086,-17.82092,-17.66055989,-17.84065376,-17.8387975
-18.86652281,1.356813979,1.506761815,1.401404202,-18.17067,-18.31121,-18.09699,-18.19564971,-18.41125881,-18.08566983,-19.01183124,1.024616612,1.068798549,1.051430244,-18.05306,-18.05025,-18.01387,-18.10301426,-18.10057763,-17.96905381
-17.88299345,1.395266524,1.472910094,1.390081478,-18.9191,-18.84772,-18.77554,-18.86302239,-18.87212574,-18.80524817,-18.84497218,1.076709706,1.030623642,1.070750986,-19.0048,-18.93818,-18.92592,-18.93635194,-18.95060945,-18.92756157
-19.17977796,1.418371903,1.524383763,1.40250184,-18.33573,-18.05813,-18.36451,-18.21840754,-18.04468667,-18.43853405,-19.01524705,1.069223868,1.073506422,1.084936693,-18.88885,-18.85696,-18.90899,-18.84689691,-18.80159171,-18.94584477
-17.42268306,1.447294027,1.515580322,1.4177103,-19.08059,-18.94387,-19.14388,-19.06666124,-19.02807083,-19.12274281,-18.61466569,1.119560521,1.101730943,1.106604907,-18.98895,-19.00343,-19.0374,-18.97738571,-19.0542609,-19.06693593
-19.22074219,1.427453811,1.519277091,1.465763755,-17.9883,-17.72526,-18.02495,-17.97554779,-17.84515597,-18.1142647,-19.03255878,1.046178778,1.054371988,1.104230086,-18.67304,-18.64427,-18.69518,-18.66399991,-18.73301824,-18.76512537
-18.65042877,1.438080936,1.446711227,1.373284737,-19.10995,-18.91191,-19.15225,-19.04881142,-18.8344749,-19.20118683,-18.74567636,1.108866782,1.076389939,1.094669498,-19.00478,-19.00162,-19.04245,-18.95970932,-18.96961145,-19.09526862
-17.34408665,1.377823701,1.510602149,1.343170157,-18.67874,-18.73288,-18.72386,-18.73319366,-18.72009065,-18.78208032,-19.49098225,1.078987353,1.059912137,1.063794723,-18.73576,-18.76784,-18.7663,-18.76171999,-18.7575849,-18.80211399
-21.37776387,1.337928269,1.494427103,1.354859955,-18.37656,-17.67384,-18.2333,-18.39590284,-17.65784962,-18.18832369,-20.93706834,1.031032039,1.06160013,1.038289053,-19.60798,-19.42953,-19.52455,-19.626762,-19.42729452,-19.48726261
-22.10984209,1.333022512,1.545397469,1.395141447,-21.14143,-20.73603,-21.10208,-21.14951715,-20.73992209,-21.12460071,-21.80905997,1.057834539,1.099623577,1.09113602,-20.89198,-20.82697,-20.88914,-20.88861227,-20.82446651,-20.88806305
-22.22960846,1.391016786,1.516602452,1.407332425,-21.94119,-22.05461,-21.80391,-21.92147247,-22.05037678,-21.74111294,-23.09580105,1.041000649,1.073538232,1.051068001,-21.77193,-21.74031,-21.69772,-21.8045282,-21.73582072,-21.68262131
-20.27460299,1.423629979,1.567661358,1.320967524,-22.63127,-22.33551,-22.41248,-22.65811877,-22.39008411,-22.39035999,-21.47074305,1.121563673,1.085303374,1.032989882,-23.13014,-22.99301,-23.00608,-23.11328712,-23.03472142,-23.00215216
-19.92597137,1.374437224,1.471784846,1.391793284,-20.83946,-20.49278,-21.13872,-20.87850213,-20.4902877,-21.19984361,-21.28999755,1.076564674,1.063159003,1.064479117,-21.52696,-21.59805,-21.70776,-21.51898021,-21.56570934,-21.77091467
-20.3429175,1.420018386,1.526918989,1.372699176,-20.57324,-19.97583,-20.67063,-20.61454465,-19.94920223,-20.66280239,-19.53765468,1.098613934,1.042259091,1.04458423,-21.35681,-21.30397,-21.42198,-21.37914182,-21.34034953,-21.41241384
-22.05299715,1.398334499,1.496311511,1.316858766,-19.92939,-20.08552,-20.33157,-19.93404257,-20.02872527,-20.3384826,-21.33393922,1.069038244,1.053500153,1.018797376,-19.47108,-19.67845,-19.72024,-19.48256689,-19.66037224,-19.74828895
-21.01409533,1.377232484,1.469668062,1.360561504,-21.67993,-21.8998,-21.38557,-21.68907408,-21.92590024,-21.36569612,-20.01774725,1.044220958,1.07624266,1.055858888,-21.27121,-21.19259,-21.10525,-21.23253489,-21.15105113,-21.06765342
-20.94686397,1.387229236,1.514318121,1.39403023,-20.5065,-21.08457,-20.69988,-20.56480113,-21.0930714,-20.72237058,-19.62281379,1.071103531,1.045307586,1.063615066,-19.93889,-20.12162,-20.05628,-19.89969523,-20.10134425,-20.05630992
-20.25442653,1.357316649,1.472840972,1.399924216,-20.27915,-20.92031,-20.31989,-20.27548011,-20.92066282,-20.2601961,-20.66197636,1.054325004,1.052357481,1.071950314,-19.52392,-19.65432,-19.55234,-19.55033472,-19.63106337,-19.54375627
-20.51012233,1.382138477,1.470403799,1.340802069,-20.43383,-20.49392,-20.18978,-20.46909066,-20.43837854,-20.23487238,-19.54773663,1.044423154,1.059068658,1.039117485,-20.66985,-20.57786,-20.52621,-20.66591755,-20.55476781,-20.55885305
-20.03729311,1.397525735,1.490909129,1.432383244,-20.01963,-20.34829,-20.26053,-19.96020875,-20.29626321,-20.2109618,-17.9837375,1.041963436,1.031053291,1.118050149,-19.47139,-19.63725,-19.62234,-19.41665193,-19.62942996,-19.57533649
-19.41396706,1.404015158,1.540358135,1.355130678,-19.01388,-19.97242,-19.25252,-19.05102222,-19.92989756,-19.27077695,-16.9664106,1.092871853,1.097160412,1.031099741,-17.84087,-18.10822,-17.98595,-17.83733754,-18.10526744,-17.99615196
-16.81526281,1.396342816,1.475170661,1.409859629,-18.19856,-19.43338,-18.28537,-18.23286434,-19.46101131,-18.27307764,-15.79838397,1.0463392,1.07320463,1.07204916,-16.79991,-17.04694,-16.85196,-16.77685349,-17.05892089,-16.82315747
-18.42082774,1.394842516,1.51627269,1.35368254,-16.30174,-17.20495,-16.34692,-16.33911884,-17.18013872,-16.3402321,-16.91010734,1.105392779,1.070783508,1.042152992,-15.72181,-15.88823,-15.74249,-15.74397672,-15.85759361,-15.73785623
-19.61563717,1.397130123,1.509818072,1.359476907,-17.66434,-18.21925,-17.47546,-17.65394615,-18.24224731,-17.50173729,-17.92673152,1.031654252,1.086354724,1.054654299,-16.8019,-16.82339,-16.69705,-16.80908508,-16.82270723,-16.66710055
-21.87376439,1.412176608,1.511983214,1.347616357,-18.77088,-19.48465,-18.56699,-18.78414248,-19.48352186,-18.5938551,-19.57410458,1.059331542,1.073939691,1.053133397,-17.80658,-17.84705,-17.69118,-17.81477449,-17.81723985,-17.69870605
-19.64561861,1.373552742,1.465560856,1.413373087,-20.72825,-21.59868,-20.43206,-20.74168087,-21.56797562,-20.40663529,-20.05598951,1.047625452,1.04715063,1.084007652,-19.41459,-19.44543,-19.24728,-19.44787166,-19.42441908,-19.2263996
-20.00941117,1.405940219,1.485812863,1.326697366,-19.827,-20.12876,-19.59854,-19.87562991,-20.06079101,-19.61024148,-20.28135285,1.072128071,1.055031706,1.037878978,-20.06455,-20.01433,-19.92427,-20.07505261,-19.96564091,-19.92635307
-19.18331915,1.358029113,1.51672658,1.41674496,-20.12277,-19.96107,-20.12886,-20.11779082,-20.03971128,-20.19931287,-19.39590754,1.075159859,1.107739459,1.088775893,-20.28112,-20.26383,-20.29233,-20.28341202,-20.30973672,-20.28065343
-20.4121749,1.427705969,1.511285078,1.426441497,-19.26847,-19.25554,-19.4353,-19.30089136,-19.30715038,-19.53107656,-19.48453928,1.098458256,1.098207973,1.103145419,-19.39273,-19.46561,-19.49614,-19.40019303,-19.49992892,-19.55759053
-19.51348494,1.377800478,1.482804332,1.371350639,-19.93876,-20.18132,-19.98103,-19.93143609,-20.24790294,-20.00237167,-20.10960777,1.060698235,1.048383101,1.069080689,-19.4104,-19.47916,-19.44514,-19.38629336,-19.50077952,-19.41811538
-19.78014715,1.391211517,1.56705917,1.402556458,-19.78579,-19.75162,-19.62788,-19.79617266,-19.82804247,-19.58396735,-19.96269288,1.052704635,1.05987655,1.072316924,-20.12968,-20.05834,-20.03733,-20.15300855,-20.07582078,-20.03845055
-20.03703777,1.434565883,1.562530433,1.425545912,-19.85003,-19.71336,-19.92813,-19.88052493,-19.68946428,-19.97297422,-20.27524637,1.0755247,1.058673121,1.090654181,-19.95717,-19.97482,-20.0113,-19.94471422,-19.98941809,-20.0366465
-17.52437063,1.421967808,1.474742995,1.35971318,-20.13388,-20.01832,-20.11136,-20.17465252,-20.07072825,-20.09544449,-19.10521838,1.06010436,1.048364642,1.057705573,-20.27292,-20.25059,-20.2664,-20.27500524,-20.26264595,-20.26454653
-17.95664413,1.414348567,1.48383878,1.394660126,-18.27997,-17.89707,-18.45349,-18.38352795,-17.90560645,-18.4132974,-18.62087108,1.109425161,1.051363741,1.076008702,-19.18735,-19.19534,-19.28985,-19.26436082,-19.17780404,-19.28075409
-18.74689143,1.389508386,1.517802564,1.409104826,-18.26376,-17.82364,-18.44985,-18.347757,-17.85713605,-18.52586593,-18.85116393,1.030888162,1.108374316,1.06044268,-18.64643,-18.66023,-18.76659,-18.6843748,-18.63136568,-18.86331062
-21.13584174,1.35475757,1.51860353,1.384980951,-18.77952,-18.61584,-18.80571,-18.84132708,-18.63380074,-18.71681111,-19.63677627,1.062567148,1.080671963,1.050016137,-18.84172,-18.83384,-18.86609,-18.92214038,-18.83805406,-18.80890655
-20.14170699,1.399825637,1.511240014,1.379852819,-20.38239,-20.74866,-20.32484,-20.46337194,-20.72660563,-20.31117222,-21.47865555,1.068950805,1.077885754,1.076639894,-19.52699,-19.57724,-19.50525,-19.53646667,-19.59590525,-19.51290793
-19.95484681,1.349105479,1.503532252,1.37961397,-20.77553,-20.52071,-20.37388,-20.79985508,-20.59491535,-20.29459774,-20.80984898,1.070556966,1.038966762,1.074758933,-21.54362,-21.32989,-21.30495,-21.55772465,-21.3519934,-21.25439638
-16.78082007,1.44045027,1.469976825,1.409644485,-20.35327,-19.92411,-20.54752,-20.34863217,-19.88489417,-20.50368664,-19.92480458,1.064698742,1.072770418,1.050798088,-20.84542,-20.8631,-20.96899,-20.82734492,-20.83915573,-20.90081211
-20.22384528,1.36731626,1.462453233,1.387361213,-18.30124,-17.31119,-18.43648,-18.33874517,-17.31227246,-18.38995453,-21.77066969,1.087615387,1.020460922,1.061959456,-20.10343,-19.99121,-20.18234,-20.11221509,-19.97879246,-20.15389151
-20.93585134,1.429860742,1.438766005,1.406073259,-20.96018,-19.73752,-20.88131,-20.95959848,-19.63371779,-20.90404784,-21.33714116,1.097344708,1.037896981,1.062745609,-21.84844,-21.62776,-21.82203,-21.84958168,-21.58471774,-21.80093903
-20.50136223,1.413422324,1.48886203,1.360451554,-21.11153,-20.75338,-21.29647,-21.14361484,-20.77627742,-21.30066722,-21.42224177,1.103083115,1.057930222,1.061381105,-21.34406,-21.37282,-21.46506,-21.33826847,-21.38581438,-21.48564025
-20.93112611,1.443319428,1.559512662,1.373787962,-20.93145,-20.59468,-20.94316,-20.90517617,-20.57524673,-20.88733445,-21.44267814,1.093361613,1.095910737,1.089576147,-21.46139,-21.41483,-21.47402,-21.46482159,-21.38619403,-21.45887481
-22.18723958,1.364977585,1.444728447,1.382015465,-21.16071,-20.84933,-21.2293,-21.19611048,-20.79523153,-21.23396334,-22.68947244,1.043169565,1.032013903,1.083584252,-21.45636,-21.44164,-21.50618,-21.49567545,-21.42057733,-21.52418757
-22.77303467,1.396386331,1.418906586,1.327453069,-22.41104,-22.06742,-22.26452,-22.43418856,-22.04480812,-22.26236788,-22.15233009,1.078274333,1.058400565,1.039953132,-22.70152,-22.59146,-22.62494,-22.71727302,-22.58367483,-22.6587489
-24.7344362,1.373851982,1.465898692,1.408040525,-22.44734,-22.60478,-22.60052,-22.37710672,-22.58151412,-22.62142013,-22.07803532,1.062507405,1.062297125,1.055542258,-22.09502,-22.19612,-22.1954,-22.05142271,-22.19695023,-22.20783234
-23.51172156,1.417938097,1.499259476,1.412610419,-23.41174,-24.34428,-23.46553,-23.38110941,-24.3562645,-23.50760667,-21.51749368,1.060748189,1.088152596,1.082535497,-21.89423,-22.08671,-21.93745,-21.90662666,-22.07172207,-21.94190853
-22.55242354,1.382757532,1.475454176,1.358674115,-22.51391,-23.69397,-22.48102,-22.51823188,-23.6389896,-22.44289829,-22.86851487,1.060065998,1.094809196,1.007337231,-21.37533,-21.56064,-21.35463,-21.39146045,-21.52548404,-21.331974
-21.82608989,1.361738015,1.506880673,1.34239981,-22.68487,-22.87532,-22.35002,-22.7180607,-22.85223339,-22.25008671,-23.68521376,1.045295907,1.088565933,1.053313163,-22.86884,-22.75908,-22.66986,-22.89231563,-22.74751424,-22.64141753
-22.47865041,1.287639316,1.468491469,1.353062948,-22.71351,-22.04985,-22.58594,-22.65267034,-22.0912617,-22.63205822,-23.6943405,1.071490594,1.07791374,1.040218422,-23.78078,-23.61886,-23.70991,-23.74694507,-23.64427056,-23.71606418
